order_id,date,customer,region,product,category,quantity,unit_price,total,status
PB-101041,2025-09-26,Cedar & Co. Furniture,Ontario,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-101042,2025-04-17,Kingston Print Works,New York,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-101043,2025-10-04,Prairie Wind Farms,Manitoba,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-101044,2025-11-10,Cedar & Co. Furniture,British Columbia,Workflow Platform License,Software,7,1200.0,8400.0,Paid
PB-101045,2025-01-25,Lakeshore Medical Supply,Ontario,Training Seat,Services,12,275.0,3300.0,Pending
PB-101046,2025-02-01,Blue Heron Foods,New York,Data Migration,Services,3,2400.0,7200.0,Paid
PB-101047,2025-10-24,Summit Auto Parts,British Columbia,API Add-on,Software,7,99.0,693.0,Refunded
PB-101048,2025-06-22,Birchwood Interiors,Texas,API Add-on,Software,9,99.0,891.0,Pending
PB-101049,2025-09-29,Maple Ridge Distribution,New York,Label Printer,Hardware,12,185.5,2226.0,Refunded
PB-101050,2025-10-28,Cedar & Co. Furniture,British Columbia,Support Plan (Monthly),Services,6,450.0,2700.0,Pending
PB-101051,2025-08-17,Birchwood Interiors,Texas,Training Seat,Services,8,275.0,2200.0,Paid
PB-101052,2025-04-26,Maple Ridge Distribution,British Columbia,Training Seat,Services,6,275.0,1650.0,Paid
PB-101053,2025-01-11,Maple Ridge Distribution,New York,Warehouse Scanner,Hardware,3,320.0,960.0,Paid
PB-101054,2025-08-13,Maple Ridge Distribution,Quebec,Training Seat,Services,10,275.0,2750.0,Pending
PB-101055,2025-06-12,Kingston Print Works,Quebec,API Add-on,Software,8,99.0,792.0,Pending
PB-101056,2025-07-28,Northwind Logistics,New York,Warehouse Scanner,Hardware,3,320.0,960.0,Pending
PB-101057,2025-07-24,Birchwood Interiors,Quebec,Warehouse Scanner,Hardware,6,320.0,1920.0,Pending
PB-101058,2025-02-23,Harbourfront Textiles,Illinois,Workflow Platform License,Software,8,1200.0,9600.0,Paid
PB-101059,2025-01-24,Silverline Freight,Alberta,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-101060,2025-11-21,Harbourfront Textiles,Texas,Training Seat,Services,2,275.0,550.0,Paid
PB-101061,2025-02-10,Birchwood Interiors,Illinois,Data Migration,Services,1,2400.0,2400.0,Refunded
PB-101062,2025-09-17,Cedar & Co. Furniture,Texas,Data Migration,Services,3,2400.0,7200.0,Paid
PB-101063,2025-04-29,Prairie Wind Farms,Illinois,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-101064,2025-12-31,Blue Heron Foods,Quebec,Implementation Day,Services,7,1800.0,12600.0,Paid
PB-101065,2025-06-25,Kingston Print Works,Alberta,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-101066,2025-06-12,Harbourfront Textiles,Texas,Implementation Day,Services,4,1800.0,7200.0,Refunded
PB-101067,2025-01-20,Lakeshore Medical Supply,New York,Data Migration,Services,11,2400.0,26400.0,Paid
PB-101068,2025-02-21,Maple Ridge Distribution,Manitoba,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-101069,2025-07-15,Maple Ridge Distribution,Texas,Label Printer,Hardware,10,185.5,1855.0,Refunded
PB-101070,2025-06-25,Maple Ridge Distribution,Illinois,Training Seat,Services,11,275.0,3025.0,Paid
PB-101071,2025-11-20,Kingston Print Works,Illinois,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-101072,2025-04-16,Silverline Freight,Quebec,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-101073,2025-08-28,Kingston Print Works,British Columbia,Training Seat,Services,3,275.0,825.0,Paid
PB-101074,2025-05-02,Birchwood Interiors,Illinois,Support Plan (Monthly),Services,5,450.0,2250.0,Refunded
PB-101075,2025-12-25,Granite Peak Tools,Ontario,Workflow Platform License,Software,1,1200.0,1200.0,Refunded
PB-101076,2025-10-13,Birchwood Interiors,Quebec,API Add-on,Software,5,99.0,495.0,Pending
PB-101077,2025-05-10,Blue Heron Foods,New York,Training Seat,Services,7,275.0,1925.0,Paid
PB-101078,2025-09-10,Maple Ridge Distribution,Manitoba,Training Seat,Services,2,275.0,550.0,Refunded
PB-101079,2025-07-27,Cedar & Co. Furniture,Ontario,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-101080,2025-08-22,Maple Ridge Distribution,Ontario,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-101081,2025-04-22,Silverline Freight,Quebec,Data Migration,Services,2,2400.0,4800.0,Paid
PB-101082,2025-04-26,Kingston Print Works,British Columbia,Implementation Day,Services,1,1800.0,1800.0,Refunded
PB-101083,2025-05-06,Northwind Logistics,British Columbia,Warehouse Scanner,Hardware,1,320.0,320.0,Pending
PB-101084,2025-06-12,Maple Ridge Distribution,Illinois,API Add-on,Software,9,99.0,891.0,Paid
PB-101085,2025-10-21,Prairie Wind Farms,Ontario,Workflow Platform License,Software,7,1200.0,8400.0,Paid
PB-101086,2025-11-30,Birchwood Interiors,New York,Warehouse Scanner,Hardware,8,320.0,2560.0,Pending
PB-101087,2025-04-25,Birchwood Interiors,Ontario,Data Migration,Services,7,2400.0,16800.0,Pending
PB-101088,2025-02-17,Maple Ridge Distribution,Ontario,Implementation Day,Services,7,1800.0,12600.0,Paid
PB-101089,2025-06-05,Cedar & Co. Furniture,Alberta,Training Seat,Services,11,275.0,3025.0,Paid
PB-101090,2025-02-28,Blue Heron Foods,Texas,Workflow Platform License,Software,12,1200.0,14400.0,Refunded
PB-101091,2025-10-03,Silverline Freight,Manitoba,API Add-on,Software,2,99.0,198.0,Refunded
PB-101092,2025-03-22,Northwind Logistics,Alberta,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-101093,2025-03-26,Birchwood Interiors,British Columbia,Support Plan (Monthly),Services,6,450.0,2700.0,Paid
PB-101094,2025-04-21,Prairie Wind Farms,Ontario,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-101095,2025-10-01,Silverline Freight,Texas,API Add-on,Software,12,99.0,1188.0,Paid
PB-101096,2025-07-30,Cedar & Co. Furniture,Quebec,Data Migration,Services,11,2400.0,26400.0,Paid
PB-101097,2025-01-10,Blue Heron Foods,Ontario,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-101098,2025-12-01,Lakeshore Medical Supply,Quebec,API Add-on,Software,10,99.0,990.0,Refunded
PB-101099,2025-06-24,Northwind Logistics,Manitoba,Data Migration,Services,8,2400.0,19200.0,Paid
PB-101100,2025-01-15,Harbourfront Textiles,Ontario,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-101101,2025-07-13,Maple Ridge Distribution,Texas,Workflow Platform License,Software,8,1200.0,9600.0,Refunded
PB-101102,2025-05-03,Birchwood Interiors,Illinois,Implementation Day,Services,4,1800.0,7200.0,Pending
PB-101103,2025-11-26,Maple Ridge Distribution,Quebec,API Add-on,Software,11,99.0,1089.0,Pending
PB-101104,2025-08-24,Blue Heron Foods,Manitoba,API Add-on,Software,11,99.0,1089.0,Paid
PB-101105,2025-08-31,Northwind Logistics,Texas,API Add-on,Software,9,99.0,891.0,Paid
PB-101106,2025-01-08,Blue Heron Foods,Alberta,Data Migration,Services,3,2400.0,7200.0,Pending
PB-101107,2025-12-24,Granite Peak Tools,British Columbia,Data Migration,Services,8,2400.0,19200.0,Pending
PB-101108,2025-04-17,Lakeshore Medical Supply,Alberta,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-101109,2025-10-16,Prairie Wind Farms,New York,Workflow Platform License,Software,5,1200.0,6000.0,Pending
PB-101110,2025-03-26,Silverline Freight,New York,Label Printer,Hardware,4,185.5,742.0,Paid
PB-101111,2025-08-22,Maple Ridge Distribution,Manitoba,Data Migration,Services,6,2400.0,14400.0,Pending
PB-101112,2025-09-03,Lakeshore Medical Supply,Illinois,Workflow Platform License,Software,8,1200.0,9600.0,Refunded
PB-101113,2025-06-23,Harbourfront Textiles,Texas,Implementation Day,Services,3,1800.0,5400.0,Pending
PB-101114,2025-12-14,Blue Heron Foods,Ontario,API Add-on,Software,9,99.0,891.0,Paid
PB-101115,2025-10-03,Blue Heron Foods,British Columbia,Warehouse Scanner,Hardware,8,320.0,2560.0,Pending
PB-101116,2025-03-11,Maple Ridge Distribution,Manitoba,Training Seat,Services,9,275.0,2475.0,Paid
PB-101117,2025-10-27,Northwind Logistics,New York,API Add-on,Software,7,99.0,693.0,Paid
PB-101118,2025-08-26,Prairie Wind Farms,Illinois,Workflow Platform License,Software,5,1200.0,6000.0,Refunded
PB-101119,2025-10-30,Prairie Wind Farms,Manitoba,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-101120,2025-11-18,Silverline Freight,New York,Training Seat,Services,9,275.0,2475.0,Paid
PB-101121,2025-08-04,Silverline Freight,Ontario,Training Seat,Services,2,275.0,550.0,Refunded
PB-101122,2025-09-19,Kingston Print Works,New York,API Add-on,Software,10,99.0,990.0,Paid
PB-101123,2025-06-17,Granite Peak Tools,Alberta,Implementation Day,Services,8,1800.0,14400.0,Refunded
PB-101124,2025-10-20,Lakeshore Medical Supply,Illinois,Training Seat,Services,10,275.0,2750.0,Paid
PB-101125,2025-10-13,Birchwood Interiors,New York,Data Migration,Services,6,2400.0,14400.0,Pending
PB-101126,2025-09-16,Silverline Freight,Texas,API Add-on,Software,12,99.0,1188.0,Paid
PB-101127,2025-08-15,Lakeshore Medical Supply,Quebec,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-101128,2025-09-18,Birchwood Interiors,New York,Implementation Day,Services,9,1800.0,16200.0,Pending
PB-101129,2025-10-10,Blue Heron Foods,New York,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-101130,2025-10-17,Granite Peak Tools,Ontario,Label Printer,Hardware,8,185.5,1484.0,Refunded
PB-101131,2025-07-23,Lakeshore Medical Supply,Quebec,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-101132,2025-01-22,Birchwood Interiors,Quebec,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-101133,2025-03-08,Kingston Print Works,Manitoba,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-101134,2025-02-10,Summit Auto Parts,New York,Label Printer,Hardware,3,185.5,556.5,Refunded
PB-101135,2025-08-31,Birchwood Interiors,Texas,Support Plan (Monthly),Services,10,450.0,4500.0,Refunded
PB-101136,2025-11-24,Blue Heron Foods,Quebec,Data Migration,Services,5,2400.0,12000.0,Pending
PB-101137,2025-08-20,Northwind Logistics,Quebec,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-101138,2025-09-09,Prairie Wind Farms,Alberta,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-101139,2025-11-21,Silverline Freight,Illinois,Training Seat,Services,5,275.0,1375.0,Paid
PB-101140,2025-03-09,Kingston Print Works,Manitoba,Training Seat,Services,8,275.0,2200.0,Paid
PB-101141,2025-12-01,Blue Heron Foods,Quebec,Workflow Platform License,Software,4,1200.0,4800.0,Refunded
PB-101142,2025-09-30,Cedar & Co. Furniture,Illinois,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-101143,2025-01-16,Cedar & Co. Furniture,Manitoba,Data Migration,Services,11,2400.0,26400.0,Pending
PB-101144,2025-01-20,Granite Peak Tools,New York,Training Seat,Services,4,275.0,1100.0,Paid
PB-101145,2025-09-28,Lakeshore Medical Supply,Alberta,Training Seat,Services,12,275.0,3300.0,Paid
PB-101146,2025-08-29,Northwind Logistics,British Columbia,Workflow Platform License,Software,8,1200.0,9600.0,Paid
PB-101147,2025-10-21,Harbourfront Textiles,Quebec,Implementation Day,Services,10,1800.0,18000.0,Pending
PB-101148,2025-11-27,Maple Ridge Distribution,Texas,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-101149,2025-03-30,Cedar & Co. Furniture,New York,API Add-on,Software,7,99.0,693.0,Refunded
PB-101150,2025-03-08,Maple Ridge Distribution,Texas,Workflow Platform License,Software,10,1200.0,12000.0,Paid
PB-101151,2025-10-30,Birchwood Interiors,Manitoba,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-101152,2025-12-08,Blue Heron Foods,Illinois,Data Migration,Services,1,2400.0,2400.0,Refunded
PB-101153,2025-06-03,Lakeshore Medical Supply,Quebec,Data Migration,Services,8,2400.0,19200.0,Refunded
PB-101154,2025-04-13,Northwind Logistics,Manitoba,API Add-on,Software,12,99.0,1188.0,Paid
PB-101155,2025-03-07,Birchwood Interiors,Quebec,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-101156,2025-05-01,Cedar & Co. Furniture,Ontario,Data Migration,Services,1,2400.0,2400.0,Paid
PB-101157,2025-09-16,Lakeshore Medical Supply,Texas,Data Migration,Services,5,2400.0,12000.0,Refunded
PB-101158,2025-04-17,Kingston Print Works,New York,Implementation Day,Services,7,1800.0,12600.0,Paid
PB-101159,2025-05-02,Birchwood Interiors,Illinois,Warehouse Scanner,Hardware,8,320.0,2560.0,Pending
PB-101160,2025-03-02,Silverline Freight,New York,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-101161,2025-09-23,Northwind Logistics,Ontario,Label Printer,Hardware,7,185.5,1298.5,Pending
PB-101162,2025-03-10,Lakeshore Medical Supply,Manitoba,Data Migration,Services,10,2400.0,24000.0,Paid
PB-101163,2025-01-09,Summit Auto Parts,Quebec,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-101164,2025-02-05,Granite Peak Tools,Illinois,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-101165,2025-10-20,Birchwood Interiors,New York,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-101166,2025-10-22,Kingston Print Works,Alberta,Data Migration,Services,12,2400.0,28800.0,Pending
PB-101167,2025-11-22,Granite Peak Tools,New York,Label Printer,Hardware,1,185.5,185.5,Paid
PB-101168,2025-11-28,Harbourfront Textiles,British Columbia,Label Printer,Hardware,11,185.5,2040.5,Refunded
PB-101169,2025-03-12,Northwind Logistics,Alberta,Workflow Platform License,Software,2,1200.0,2400.0,Refunded
PB-101170,2025-07-28,Blue Heron Foods,Manitoba,Label Printer,Hardware,9,185.5,1669.5,Refunded
PB-101171,2025-09-18,Silverline Freight,New York,Data Migration,Services,6,2400.0,14400.0,Paid
PB-101172,2025-11-24,Kingston Print Works,Quebec,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-101173,2025-11-03,Lakeshore Medical Supply,New York,API Add-on,Software,1,99.0,99.0,Paid
PB-101174,2025-04-20,Blue Heron Foods,Texas,Training Seat,Services,8,275.0,2200.0,Refunded
PB-101175,2025-10-12,Northwind Logistics,Illinois,Training Seat,Services,7,275.0,1925.0,Pending
PB-101176,2025-05-19,Prairie Wind Farms,New York,Data Migration,Services,1,2400.0,2400.0,Paid
PB-101177,2025-12-12,Northwind Logistics,Texas,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-101178,2025-05-20,Kingston Print Works,New York,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-101179,2025-09-04,Silverline Freight,Ontario,Workflow Platform License,Software,5,1200.0,6000.0,Paid
PB-101180,2025-12-19,Cedar & Co. Furniture,New York,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-101181,2025-09-27,Silverline Freight,Illinois,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-101182,2025-10-09,Summit Auto Parts,Quebec,Implementation Day,Services,5,1800.0,9000.0,Refunded
PB-101183,2025-09-03,Summit Auto Parts,Texas,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-101184,2025-10-02,Summit Auto Parts,Texas,API Add-on,Software,11,99.0,1089.0,Refunded
PB-101185,2025-01-11,Lakeshore Medical Supply,Ontario,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-101186,2025-03-18,Maple Ridge Distribution,Texas,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-101187,2025-12-01,Lakeshore Medical Supply,Ontario,Warehouse Scanner,Hardware,12,320.0,3840.0,Refunded
PB-101188,2025-06-16,Silverline Freight,Manitoba,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-101189,2025-10-19,Northwind Logistics,Quebec,API Add-on,Software,1,99.0,99.0,Paid
PB-101190,2025-11-30,Maple Ridge Distribution,British Columbia,Label Printer,Hardware,4,185.5,742.0,Refunded
PB-101191,2025-05-06,Kingston Print Works,Quebec,Implementation Day,Services,12,1800.0,21600.0,Pending
PB-101192,2025-03-20,Summit Auto Parts,Illinois,Training Seat,Services,7,275.0,1925.0,Refunded
PB-101193,2025-06-12,Prairie Wind Farms,British Columbia,Warehouse Scanner,Hardware,6,320.0,1920.0,Pending
PB-101194,2025-11-16,Maple Ridge Distribution,British Columbia,Workflow Platform License,Software,8,1200.0,9600.0,Paid
PB-101195,2025-11-10,Summit Auto Parts,Ontario,Training Seat,Services,9,275.0,2475.0,Paid
PB-101196,2025-03-08,Granite Peak Tools,British Columbia,Support Plan (Monthly),Services,11,450.0,4950.0,Pending
PB-101197,2025-04-22,Cedar & Co. Furniture,British Columbia,Data Migration,Services,8,2400.0,19200.0,Paid
PB-101198,2025-10-23,Birchwood Interiors,Texas,API Add-on,Software,12,99.0,1188.0,Refunded
PB-101199,2025-09-22,Lakeshore Medical Supply,New York,Label Printer,Hardware,11,185.5,2040.5,Pending
PB-101200,2025-02-12,Northwind Logistics,Alberta,API Add-on,Software,5,99.0,495.0,Pending
PB-101201,2025-07-14,Northwind Logistics,Ontario,Workflow Platform License,Software,7,1200.0,8400.0,Pending
PB-101202,2025-01-30,Granite Peak Tools,Illinois,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-101203,2025-07-07,Granite Peak Tools,Ontario,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-101204,2025-08-23,Lakeshore Medical Supply,Illinois,Implementation Day,Services,5,1800.0,9000.0,Refunded
PB-101205,2025-05-09,Cedar & Co. Furniture,Texas,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-101206,2025-10-01,Silverline Freight,Illinois,Data Migration,Services,5,2400.0,12000.0,Pending
PB-101207,2025-07-14,Harbourfront Textiles,Manitoba,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-101208,2025-07-28,Birchwood Interiors,Ontario,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-101209,2025-12-23,Birchwood Interiors,Alberta,API Add-on,Software,7,99.0,693.0,Refunded
PB-101210,2025-09-05,Granite Peak Tools,Quebec,Workflow Platform License,Software,6,1200.0,7200.0,Paid
PB-101211,2025-03-26,Prairie Wind Farms,Quebec,API Add-on,Software,10,99.0,990.0,Paid
PB-101212,2025-06-29,Granite Peak Tools,New York,Training Seat,Services,10,275.0,2750.0,Paid
PB-101213,2025-12-23,Maple Ridge Distribution,British Columbia,API Add-on,Software,1,99.0,99.0,Pending
PB-101214,2025-03-16,Harbourfront Textiles,Ontario,Support Plan (Monthly),Services,3,450.0,1350.0,Refunded
PB-101215,2025-11-16,Cedar & Co. Furniture,Quebec,API Add-on,Software,11,99.0,1089.0,Paid
PB-101216,2025-10-10,Birchwood Interiors,Manitoba,Data Migration,Services,11,2400.0,26400.0,Paid
PB-101217,2025-01-13,Granite Peak Tools,Manitoba,Label Printer,Hardware,1,185.5,185.5,Paid
PB-101218,2025-01-24,Harbourfront Textiles,Illinois,API Add-on,Software,4,99.0,396.0,Pending
PB-101219,2025-06-18,Granite Peak Tools,Ontario,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-101220,2025-03-27,Birchwood Interiors,Illinois,Implementation Day,Services,7,1800.0,12600.0,Refunded
PB-101221,2025-11-29,Blue Heron Foods,Quebec,Workflow Platform License,Software,11,1200.0,13200.0,Paid
PB-101222,2025-12-08,Lakeshore Medical Supply,Ontario,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-101223,2025-06-08,Northwind Logistics,New York,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-101224,2025-04-19,Granite Peak Tools,Illinois,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-101225,2025-10-03,Summit Auto Parts,British Columbia,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-101226,2025-03-01,Kingston Print Works,British Columbia,Label Printer,Hardware,8,185.5,1484.0,Pending
PB-101227,2025-04-07,Harbourfront Textiles,New York,Label Printer,Hardware,6,185.5,1113.0,Refunded
PB-101228,2025-12-06,Birchwood Interiors,Quebec,Training Seat,Services,9,275.0,2475.0,Pending
PB-101229,2025-11-02,Granite Peak Tools,Illinois,API Add-on,Software,8,99.0,792.0,Paid
PB-101230,2025-10-02,Lakeshore Medical Supply,Quebec,Warehouse Scanner,Hardware,9,320.0,2880.0,Refunded
PB-101231,2025-06-20,Granite Peak Tools,New York,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-101232,2025-01-19,Lakeshore Medical Supply,New York,API Add-on,Software,2,99.0,198.0,Paid
PB-101233,2025-02-05,Harbourfront Textiles,British Columbia,API Add-on,Software,6,99.0,594.0,Paid
PB-101234,2025-08-11,Prairie Wind Farms,Illinois,Training Seat,Services,4,275.0,1100.0,Paid
PB-101235,2025-04-01,Birchwood Interiors,Alberta,Data Migration,Services,1,2400.0,2400.0,Paid
PB-101236,2025-01-25,Silverline Freight,Ontario,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
